Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,KEGG_2019_Mouse__African trypanosomiasis,-0.5413886137032978,-0.9462851984737285,5.564516e-01,1.000000e+00,1.000000e+00,10/36,9.41%,Il12b;Hbb-bs;Hbb-bt;Hba-a2;Hba-a1;F2rl1;Ido1;Fasl;Ifng;Il10
prerank,KEGG_2019_Mouse__Aldosterone-regulated sodium reabsorption,-0.5326086809181235,-0.9383174577585399,5.555556e-01,1.000000e+00,1.000000e+00,3/38,7.18%,Scnn1g;Atp1b4;Hsd11b2
prerank,KEGG_2019_Mouse__Phagosome,-0.4311896585777009,-0.9366908086088962,6.189516e-01,1.000000e+00,1.000000e+00,45/167,13.77%,Atp6v1b1;Atp6v1g3;H2-Eb1;H2-Aa;H2-Ab1;Fcgr4;Tubb6;H2-M2;H2-M5;H2-Q7;H2-DMb2;Rab7b;Tubal3;Cybb;Tap1;C3;Itga5;Msr1;H2-T22;H2-K1;H2-Q4;Gm11127;H2-D1;Thbs4;Ctss;Tubb3;H2-Q6;Coro1a;Ncf4;H2-DMa;Cd36;H2-DMb1;H2-T23;Itgb3;Cd209c;C1ra;Itga2;Tubb5;Fcgr1;Cyba;H2-M3;Fcgr2b;Mrc1;Atp6v0a4;Fcgr3
prerank,KEGG_2019_Mouse__alpha-Linolenic acid metabolism,-0.590902679719591,-0.9359712481333009,5.894309e-01,1.000000e+00,1.000000e+00,5/23,6.76%,Pla2g4f;Pla2g4d;Pla2g2f;Pla2g4c;Pla2g2e
prerank,KEGG_2019_Mouse__Drug metabolism,0.4464629137898724,0.9326481783221445,6.108787e-01,1.000000e+00,1.000000e+00,13/113,6.42%,Aldh3b3;Gsta1;Fmo3;Ugt1a1;Ces1f;Cyp2e1;Mpo;Ces2e;Aldh1a3;Fmo2;Dpyd;Ces1d;Ces2g
prerank,"KEGG_2019_Mouse__Alanine, aspartate and glutamate metabolism",0.5291341646202602,0.9304489854652176,5.906542e-01,1.000000e+00,1.000000e+00,3/36,4.43%,Agxt2;Cps1;4930438A08Rik
prerank,KEGG_2019_Mouse__cAMP signaling pathway,0.41513360881344774,0.9303685797149952,6.496815e-01,1.000000e+00,1.000000e+00,65/210,20.15%,Edn2;Gcg;Sstr5;Cnga3;Ghsr;Cnga2;Sucnr1;Htr4;Vip;Chrm2;Atp2b3;Htr1b;Calml4;Ppp1r1b;Adcy10;Htr1f;Adcy1;Atp1a4;Tshr;Fxyd1;Creb3l4;Chrm1;Gnai1;Gria4;Ryr2;Gipr;Ppara;Rapgef4;Pln;Camk2a;Nppa;Sstr1;Grin2a;Grin1;Gria3;Creb3l1;Edn1;Atp1b1;Adcy5;Gria1;Npy;Grin2d;Htr6;Tshb;Adcy8;Camk2b;Grin2b;Cacna1d;Hhip;Atp2b2;Drd1;Adora1;Drd2;Cnga4;Hcn2;Gli1;Cngb3;Mc2r;Pde4c;Adcy2;Adcy3;Cngb1;Amh;Mapk10;Ptch1
prerank,KEGG_2019_Mouse__MAPK signaling pathway,-0.40329968097802105,-0.9301906171609315,6.808943e-01,1.000000e+00,1.000000e+00,38/294,12.37%,Pla2g4f;Fgf6;Pla2g4d;Ngf;Ntrk1;Dusp4;Pla2g4c;Map4k1;Fasl;Flt3;Efna4;Rps6ka6;Ptpn7;Dusp5;Cacnb3;Met;Ereg;Dusp2;Cacng6;Nfkb2;Fgf21;Bdnf;Cacna2d4;Casp3;Pdgfra;Rac2;Cacng1;Relb;Csf1r;Map3k14;Il1b;Trp53;Fgf3;Vegfd;Cacna1f;Mapkapk3;Daxx;Mapk11
prerank,KEGG_2019_Mouse__Taurine and hypotaurine metabolism,0.6111242016626812,0.9275274491748281,5.812721e-01,1.000000e+00,1.000000e+00,8/11,26.83%,Ggt6;Gadl1;Gad1;Cdo1;Ggt7;Csad;Ado;Ggt1
prerank,KEGG_2019_Mouse__Apelin signaling pathway,-0.43553145204961247,-0.9262880118212714,5.900000e-01,1.000000e+00,1.000000e+00,5/136,5.69%,Gngt1;Calm4;Aplnr;Mylk2;Spp1
prerank,KEGG_2019_Mouse__Long-term potentiation,-0.47710118268475304,-0.9220271319112323,5.731707e-01,1.000000e+00,1.000000e+00,1/66,0.10%,Calm4
prerank,KEGG_2019_Mouse__Ubiquinone and other terpenoid-quinone biosynthesis,0.6108732664960143,0.9207681550624353,5.872727e-01,1.000000e+00,1.000000e+00,7/11,31.85%,Nqo1;Tat;Coq7;Ggcx;Coq3;Vkorc1;Coq2
prerank,KEGG_2019_Mouse__Cytosolic DNA-sensing pathway,0.48843367672077487,0.9197148469700709,5.870021e-01,1.000000e+00,1.000000e+00,2/61,3.92%,Ifi202b;Ifnb1
prerank,KEGG_2019_Mouse__Hippo signaling pathway,0.42300578935438776,0.9180966485935327,6.479167e-01,1.000000e+00,1.000000e+00,33/158,18.56%,Wnt8a;Gdf6;Bmp8a;Gdf7;Itgb2l;Wnt8b;Wnt9b;Rassf6;Wnt16;Bmp6;Bmp4;Ppp2cb;Ppp2r2c;Bmp7;Wnt11;Dlg2;Serpine1;Gdf5;Ctnna3;Bmp5;Bmp2;Pard6b;Prkcz;Llgl2;Trp73;Tgfb2;Wnt5b;Wwc1;Crb2;Wtip;Wnt6;Fzd9;Patj
prerank,KEGG_2019_Mouse__Small cell lung cancer,-0.44478103501815075,-0.9157952906054179,5.891473e-01,1.000000e+00,1.000000e+00,38/92,19.10%,Ccne1;Cks2;Cks1b;Lamb1;E2f1;Traf1;Casp3;Cdk6;Ccnd1;Skp2;Bak1;Birc3;Trp53;Itga2;Traf4;Pik3cd;Fn1;Col4a2;Col4a1;Myc;Apaf1;Nos2;E2f2;Cdkn1a;Cdk4;Ccne2;Nfkbia;Nfkb1;Traf2;E2f3;Akt1;Lamb3;Itga6;Itgb1;Ikbkb;Bax;Traf3;Lamc1
prerank,KEGG_2019_Mouse__Glycerolipid metabolism,0.474138292355883,0.9110897853082098,6.164384e-01,1.000000e+00,1.000000e+00,25/61,28.10%,Mogat2;Pnlip;Akr1b7;Dgkk;Mogat1;Pnpla3;Dgki;Dgkg;Mboat1;Aldh2;Pnliprp2;Glyctk;Lpl;Agpat4;Aldh7a1;Gpam;Dgat1;Mboat2;Dgkb;Plpp1;Dgke;Agpat2;Aldh3a2;Plpp2;Aldh9a1
prerank,KEGG_2019_Mouse__Salmonella infection,-0.45494621427819687,-0.9028181972961701,6.181102e-01,1.000000e+00,1.000000e+00,23/78,16.67%,Cxcl3;Ifng;Rab7b;Casp1;Tlr5;Il1b;Pycard;Mapk11;Arpc1b;Pfn1;Nlrc4;Myd88;Ifngr1;Nos2;Tlr4;Actb;Was;Arpc3;Ifngr2;Nfkb1;Flna;Wasf2;Cd14
prerank,KEGG_2019_Mouse__Phosphonate and phosphinate metabolism,0.6030946150723571,0.8997216802976472,6.286232e-01,1.000000e+00,1.000000e+00,3/6,32.11%,Chpt1;Pcyt1b;Pcyt1a
prerank,KEGG_2019_Mouse__Proteasome,-0.48953236359578145,-0.8861641697255777,6.592292e-01,1.000000e+00,1.000000e+00,19/46,25.05%,Ifng;Psmb9;Psmb8;Psmb10;Psme2;Psme1;Psma5;Psma7;Psma1;Psme2b;Pomp;Psmd2;Psme4;Psma4;Psme3;Psmb3;Psmd11;Sem1;Psmb2
prerank,KEGG_2019_Mouse__Steroid hormone biosynthesis,0.4271109500755323,0.8806367475677845,7.168675e-01,1.000000e+00,1.000000e+00,6/88,2.56%,Srd5a2;Akr1c18;Cyp1a1;Cyp11b1;Ugt1a1;Hsd17b3
prerank,KEGG_2019_Mouse__Chemical carcinogenesis,0.42694759024643714,0.8794672194330222,7.122449e-01,1.000000e+00,1.000000e+00,5/94,4.11%,Aldh3b3;Gsta1;Cyp1a1;Ugt1a1;Cyp2e1
prerank,KEGG_2019_Mouse__Oxidative phosphorylation,-0.413823952940208,-0.878262936722814,7.505071e-01,1.000000e+00,1.000000e+00,2/118,2.00%,Atp6v1b1;Atp6v1g3
prerank,KEGG_2019_Mouse__Neurotrophin signaling pathway,-0.41679565243020555,-0.8759349821264009,7.470120e-01,1.000000e+00,1.000000e+00,11/121,12.42%,Calm4;Ngf;Ntrk1;Fasl;Rps6ka6;Bdnf;Nfkbie;Arhgdib;Trp53;Mapk11;Pik3cd
prerank,KEGG_2019_Mouse__Thiamine metabolism,0.5394230989160866,0.8727616206127508,6.214689e-01,1.000000e+00,1.000000e+00,7/15,28.95%,Ak8;Alpl;Ak7;Ak1;Ak5;Nfs1;Ak4
prerank,KEGG_2019_Mouse__Phosphatidylinositol signaling system,-0.4255169467648009,-0.8700383932806409,7.361702e-01,1.000000e+00,1.000000e+00,1/98,0.10%,Calm4
prerank,KEGG_2019_Mouse__Primary immunodeficiency,-0.49667953953916977,-0.8592626260977174,7.098765e-01,1.000000e+00,1.000000e+00,19/35,13.79%,Aicda;Ciita;Icos;Cd4;Il2rg;Cd40;Cd3d;Lck;Tap1;Ung;Il7r;Cd3e;Cd8b1;Cd8a;Zap70;Ptprc;Jak3;Tnfrsf13b;Cd40lg
prerank,KEGG_2019_Mouse__Tuberculosis,-0.3926667790123473,-0.8577911571905364,8.359073e-01,1.000000e+00,1.000000e+00,56/175,16.70%,Calm4;Il12b;Vdr;H2-Eb1;Ciita;H2-Aa;H2-Ab1;Cd74;Fcgr4;Il23a;Ifng;H2-DMb2;Itgax;C3;Stat1;Il10;Fcer1g;Casp3;Ctss;Sphk1;Tlr1;Coro1a;H2-DMa;Bid;H2-DMb1;Il1b;Lsp1;Cd209c;Il10ra;Fcgr1;Mapk11;Cebpb;Tlr9;Fcgr2b;Casp8;Mrc1;Atp6v0a4;Tgfb1;Fcgr3;Myd88;Ifngr1;Apaf1;Nos2;Tlr4;Syk;Tgfb3;Malt1;H2-Oa;Nod2;H2-Ob;Ifngr2;Nfkb1;Itgam;Akt1;Cd14;Irak4
prerank,KEGG_2019_Mouse__Synthesis and degradation of ketone bodies,0.5583679475342483,0.8547135526026661,6.761062e-01,1.000000e+00,1.000000e+00,8/11,42.69%,Bdh1;Acat1;Bdh2;Oxct1;Acat2;Hmgcs2;Hmgcl;Hmgcs1
prerank,KEGG_2019_Mouse__Allograft rejection,-0.45354143735975694,-0.8518667166524457,7.568093e-01,1.000000e+00,1.000000e+00,24/52,11.41%,Il12b;H2-Eb1;H2-Aa;H2-Ab1;Gzmb;H2-M2;Prf1;H2-M5;Fasl;Cd40;Ifng;H2-Q7;H2-DMb2;Cd28;H2-T22;H2-K1;Il10;H2-Q4;Gm11127;H2-D1;H2-Q6;H2-DMa;H2-DMb1;H2-T23
prerank,KEGG_2019_Mouse__Purine metabolism,-0.4009911867027492,-0.8505888034287865,8.479532e-01,1.000000e+00,1.000000e+00,4/135,6.10%,4933425L06Rik;Allc;Rrm2;Pde6b
prerank,KEGG_2019_Mouse__RIG-I-like receptor signaling pathway,-0.44020231633673845,-0.8441633874112211,7.628866e-01,1.000000e+00,1.000000e+00,25/68,20.41%,Il12b;Cxcl10;Ikbke;Isg15;Irf7;Ifnk;Mapk11;Dhx58;Tmem173;Casp8;Tkfc;Nfkbia;Ripk1;Nfkb1;Traf2;Ddx58;Tradd;Ifih1;Trim25;Ikbkb;Traf3;Mapk14;Fadd;Nfkbib;Map3k1
prerank,KEGG_2019_Mouse__Fat digestion and absorption,0.4705769080904623,0.844116960441843,7.270955e-01,1.000000e+00,1.000000e+00,6/39,5.65%,Pla2g10;Apoa4;Pla2g12b;Mogat2;Pnlip;Pla2g5
prerank,KEGG_2019_Mouse__Non-homologous end-joining,-0.564685964655155,-0.8401002347172621,6.735537e-01,1.000000e+00,1.000000e+00,6/13,20.68%,Dntt;Fen1;Mre11a;Rad50;Poll;Dclre1c
prerank,KEGG_2019_Mouse__Fc epsilon RI signaling pathway,-0.43561727497134534,-0.8395475431613207,7.863071e-01,1.000000e+00,1.000000e+00,2/66,2.06%,Pla2g4f;Pla2g4d
prerank,KEGG_2019_Mouse__Rheumatoid arthritis,-0.4162580303956075,-0.8381240641178123,7.933884e-01,1.000000e+00,1.000000e+00,15/81,9.23%,Atp6v1b1;Atp6v1g3;Ctla4;Ccl5;H2-Eb1;H2-Aa;H2-Ab1;Acp5;Il23a;Itgal;Ifng;H2-DMb2;Cd28;Tnfsf11;Ccl2
prerank,KEGG_2019_Mouse__Type II diabetes mellitus,-0.45702839314236,-0.837299208755968,7.777778e-01,1.000000e+00,1.000000e+00,1/48,0.54%,Adipoq
prerank,KEGG_2019_Mouse__Protein export,0.49999196235097965,0.8371370310145747,7.025440e-01,1.000000e+00,1.000000e+00,15/27,36.55%,Srp54b;Srp54c;Immp2l;Srp54a;Arxes2;Sec62;Srp14;Arxes1;Immp1l;Sec11c;Srpr;Sec63;Sec61a2;Srp9;Spcs1
prerank,KEGG_2019_Mouse__PI3K-Akt signaling pathway,-0.3584773874791237,-0.836043911429895,9.803150e-01,1.000000e+00,1.000000e+00,67/353,14.62%,Gngt1;Prl;Fgf6;Ngf;Ccne1;Gh;Ntrk1;G6pc;Spp1;Il2rb;Brca1;Il2rg;Il2ra;Fasl;Flt3;Efna4;Lamb1;Creb3l3;Col6a4;Itga4;Met;Ereg;Itgb7;F2r;Il7r;Ibsp;Tnc;Lpar2;Itga5;Fgf21;Eif4ebp1;Bdnf;Epor;Col6a1;Thbs4;Cdk6;Pdgfra;Ccnd1;Il3ra;Csf1r;Bcl2l11;Pik3ap1;Trp53;Fgf3;Ccnd2;Gng2;Itgb3;Vegfd;Pik3r5;Itga2;Gngt2;Pik3cd;Ddit4;Jak3;Lpar5;Fn1;Col4a2;Col4a1;Myc;Gnb4;Tlr4;Itga9;Il4ra;Gng3;Thbs1;Eif4e2;Syk
prerank,KEGG_2019_Mouse__Morphine addiction,0.4098738866014699,0.835988399088931,8.230277e-01,1.000000e+00,1.000000e+00,43/91,21.78%,Gabrr3;Gabrp;Gabra6;Gng13;Gabrq;Kcnj6;Oprm1;Kcnj3;Gabra5;Kcnj9;Adcy1;Pde11a;Gnai1;Gabrr2;Gabrd;Gm5741;Gabrb2;Gng8;Gabre;Pde1c;Gabra3;Adcy5;Gnb3;Gabra1;Prkcg;Adcy8;Gnb5;Gabrg3;Drd1;Gng7;Adora1;Gabrg1;Pde8a;Gabra4;Pde4c;Adcy2;Adcy3;Gng4;Gabrg2;Cacna1b;Gnao1;Pde1a;Pde4b
prerank,KEGG_2019_Mouse__Ribosome biogenesis in eukaryotes,0.41565977348234606,0.8355827568762034,8.142292e-01,1.000000e+00,1.000000e+00,1/79,2.91%,Nxf7
prerank,KEGG_2019_Mouse__Retrograde endocannabinoid signaling,0.3904421992375924,0.8351867129443157,8.655462e-01,1.000000e+00,1.000000e+00,93/139,31.12%,Gabrr3;Gabrp;Gabra6;Gng13;Gabrq;Mapk13;Kcnj6;Kcnj3;Gabra5;Kcnj9;Adcy1;Gnai1;Gabrr2;Gria4;Gabrd;Gria3;Gm5741;Gabrb2;Gng8;Gabre;Gabra3;Adcy5;Gria1;Gnb3;Gabra1;Prkcg;Slc17a7;Slc17a8;Adcy8;Cacna1d;Gnb5;Gabrg3;Grm1;Gng7;Gabrg1;Napepld;Plcb4;Gabra4;Adcy2;Adcy3;Gng4;Ndufa11;Mapk10;Gabrg2;Cacna1b;Dagla;Ndufv3;Gnao1;Itpr3;Ndufa5;Ndufs5;Ndufa1;Grm5;Ndufb2;Itpr1;Ndufa4;Gria2;Rims1;Faah;Ndufb11;Ndufb6;Ndufc1;Prkca;Ndufb9;Ndufv2;Ndufs1;Plcb1;Mapk3;Ndufs6;Ndufs3;Ndufc2;Ndufa12;Gabrb1;Ndufb7;Ndufb4;Ndufv1;Ndufb10;Ndufa7;Ndufa2;Cacna1a;Ndufb3;Ndufs7;Ndufa13;Ndufa6;Ndufa3;Prkacb;Kcnj5;Gng11;Ndufab1;Gabrb3;Prkcb;Gabra2;Ndufa10
prerank,KEGG_2019_Mouse__Bile secretion,0.4244459300278194,0.8342937662928683,7.860169e-01,1.000000e+00,1.000000e+00,16/72,14.20%,Slc22a1;Slc5a1;Slco1a6;Aqp8;Slc4a5;Abcc2;Slc9a3;Slc51a;Slco1a5;Adcy1;Atp1a4;Slc27a5;Ephx1;Car2;Atp1b1;Adcy5
prerank,KEGG_2019_Mouse__Thyroid hormone signaling pathway,-0.39504325394234274,-0.8341919538914482,8.365759e-01,1.000000e+00,1.000000e+00,12/115,13.99%,Gata4;Atp1b4;Dio3;Stat1;Ccnd1;Trp53;Itgb3;Slc16a10;Esr1;Pik3cd;Tbc1d4;Myc
prerank,KEGG_2019_Mouse__Th1 and Th2 cell differentiation,-0.41733984513809486,-0.8335263385324077,8.292683e-01,1.000000e+00,1.000000e+00,36/86,15.85%,Il12b;H2-Eb1;H2-Aa;H2-Ab1;Il2rb;Stat4;Runx3;Cd4;Il2rg;Il2ra;Il12rb1;Tbx21;Ifng;H2-DMb2;Cd3d;Lck;Cd247;Cd3g;Cd3e;Stat1;Nfkbie;Lat;Zap70;H2-DMa;H2-DMb1;Mapk11;Jak3;Dll3;Ifngr1;Il4ra;Rbpj;Nfatc2;H2-Oa;H2-Ob;Nfkbia;Ifngr2
prerank,KEGG_2019_Mouse__Hematopoietic cell lineage,-0.4065521474904847,-0.824426971764963,8.641732e-01,1.000000e+00,1.000000e+00,38/90,12.30%,H2-Eb1;Gp1ba;H2-Aa;H2-Ab1;Mme;Dntt;Cd4;Gypa;Il2ra;Il1r2;Flt3;Cd44;H2-DMb2;Cd3d;Cd5;Itga4;Cd2;Cd3g;Cd7;Il7r;Cd3e;Itga5;Cd8b1;Il9r;Cd8a;Epor;Gp9;Cd1d1;Il3ra;H2-DMa;Cd36;H2-DMb1;Csf1r;Il1b;Itgb3;Itga2;Fcgr1;Gp5
prerank,KEGG_2019_Mouse__C-type lectin receptor signaling pathway,-0.3974490395273389,-0.8218546415653311,8.509804e-01,1.000000e+00,1.000000e+00,24/111,12.42%,Calm4;Il12b;Ccl22;Ccl17;Clec4b1;Il23a;Clec4n;Ikbke;Nfkb2;Irf1;Casp1;Stat1;Il10;Fcer1g;Bcl3;Relb;Map3k14;Il1b;Clec4d;Lsp1;Cd209c;Pycard;Mapk11;Pik3cd
prerank,KEGG_2019_Mouse__Pancreatic cancer,-0.4174664576360262,-0.820954001993331,8.242188e-01,1.000000e+00,1.000000e+00,33/75,23.42%,Rad51;Cdkn2a;E2f1;Stat1;Cdk6;Rac2;Ccnd1;Bak1;Trp53;Pik3cd;Tgfb1;E2f2;Tgfb3;Cdkn1a;Cdk4;Nfkb1;Arhgef6;E2f3;Akt1;Tgfbr1;Erbb2;Ikbkb;Bax;Ralb;Gadd45a;Cdc42;Tgfbr2;Gadd45b;Brca2;Smad2;Rala;Jak1;Ikbkg
prerank,KEGG_2019_Mouse__Pyruvate metabolism,0.4610825411352583,0.8209065919060204,7.524752e-01,1.000000e+00,1.000000e+00,32/38,36.12%,Ldhc;Me3;Acyp2;Aldh2;Acacb;Ldhd;Me1;Grhpr;Ldhb;Pcx;Glo1;Acat1;Acyp1;Aldh7a1;Mdh1;Acss2;Acaca;Pdhb;Pklr;Hagh;Aldh3a2;Aldh9a1;Dlat;Mdh2;Ldhal6b;Acss1;Dld;Pdha1;Me2;Pkm;Fh1;Acat2
prerank,KEGG_2019_Mouse__Type I diabetes mellitus,-0.4357804092278702,-0.8188412521748792,7.940000e-01,1.000000e+00,1.000000e+00,24/59,11.76%,Il12b;H2-Eb1;H2-Aa;H2-Ab1;Gzmb;Lta;H2-M2;Prf1;H2-M5;Fasl;Ifng;H2-Q7;H2-DMb2;Cd28;H2-T22;H2-K1;H2-Q4;Gm11127;H2-D1;H2-Q6;H2-DMa;H2-DMb1;H2-T23;Il1b
prerank,KEGG_2019_Mouse__RNA transport,-0.3772668376880459,-0.8182208373471571,9.221557e-01,1.000000e+00,1.000000e+00,51/163,21.83%,Pabpc6;Nxf3;Gm8994;Tacc3;Eif4ebp1;Nxf2;Gemin4;Nup93;Magohb;Aaas;Nup62;Pabpc4;Nup43;Eif4e2;Nup210;Pabpc1;Nup37;Eif2s1;Nup85;Eif3b;Nup210l;Rangap1;Alyref;Eif4a1;Ube2i;Nup188;Ncbp1;Ran;Kpnb1;Cyfip1;Nup160;Eif4g1;Eif3h;Eif3e;Nxf1;Thoc5;Eif3a;Ndc1;Gemin5;Gemin6;Upf1;Nup205;Rae1;Rbm8a;Eif2b4;Nup50;Rnps1;Nup155;Eif3d;Gemin7;Seh1l
prerank,KEGG_2019_Mouse__Thyroid hormone synthesis,-0.41949862304180535,-0.8167922148965928,8.406375e-01,1.000000e+00,1.000000e+00,6/73,8.78%,Duoxa2;Cga;Atp1b4;Creb3l3;Tg;Slc26a4
prerank,KEGG_2019_Mouse__Pancreatic secretion,-0.3985418802486481,-0.8166977840479597,8.576923e-01,1.000000e+00,1.000000e+00,8/103,4.63%,Cpa1;1810009J06Rik;Gm10334;Clca3b;Pla2g2f;Clca1;Prss2;Cpa3
prerank,KEGG_2019_Mouse__Melanoma,-0.4142058470841352,-0.8153975094734114,8.285124e-01,1.000000e+00,1.000000e+00,12/72,12.42%,Fgf6;Cdkn2a;Met;E2f1;Fgf21;Cdk6;Pdgfra;Ccnd1;Bak1;Trp53;Fgf3;Pik3cd
prerank,KEGG_2019_Mouse__mRNA surveillance pathway,-0.39789329944245955,-0.8134485030654042,8.614458e-01,1.000000e+00,1.000000e+00,3/92,4.53%,Pabpc6;Nxf3;Gm8994
prerank,KEGG_2019_Mouse__Regulation of actin cytoskeleton,-0.36291502874738346,-0.8134153587958167,9.762376e-01,1.000000e+00,1.000000e+00,52/216,17.55%,Mos;Fgf6;Myl10;Mylk2;Scin;Itgal;Itgax;Itga4;Itgae;Itgb7;F2r;Iqgap3;Lpar2;Itga5;Fgf21;Tmsb4x;Insrr;Pdgfra;Myh10;Rac2;Cxcr4;Fgf3;Itgb3;Itga2;Pik3cd;Nckap1l;Lpar5;Arpc1b;Pfn1;Actn1;Fn1;Msn;Vav1;Myh9;Itga9;Rras2;Actb;Was;Arpc3;Iqgap1;Pak3;Ssh2;Itgad;Itgam;Arhgef6;Wasf2;Nras;Fgfr1;Arpc2;Itga6;Diaph1;Itgb1
prerank,KEGG_2019_Mouse__GABAergic synapse,0.4000398607493303,0.8100607268468049,8.734440e-01,1.000000e+00,1.000000e+00,41/89,21.39%,Gabrr3;Gabrp;Gabra6;Gng13;Gabrq;Kcnj6;Gabra5;Adcy1;Gnai1;Gabrr2;Gabrd;Gm5741;Gabrb2;Gng8;Gabre;Gabra3;Slc12a5;Adcy5;Gnb3;Gabra1;Prkcg;Adcy8;Cacna1d;Gnb5;Gabrg3;Gng7;Abat;Gabrg1;Slc38a3;Gabarapl1;Gabra4;Adcy2;Adcy3;Plcl1;Gng4;Gabrg2;Gad1;Slc6a1;Cacna1b;Slc6a11;Gnao1
prerank,KEGG_2019_Mouse__Proteoglycans in cancer,0.3605631377810441,0.8090786881643216,9.672802e-01,1.000000e+00,1.000000e+00,11/199,9.13%,Wnt8a;Hpse2;Hoxd10;Nanog;Wnt8b;Wnt9b;Mapk13;Mmp9;Tnf;Wnt16;Igf2
prerank,KEGG_2019_Mouse__PPAR signaling pathway,-0.39839961160338244,-0.8074456112891191,8.780488e-01,1.000000e+00,1.000000e+00,3/84,2.56%,Cyp8b1;Adipoq;Fabp1
prerank,KEGG_2019_Mouse__Axon guidance,0.36235014809813604,0.8033587106459149,9.721190e-01,1.000000e+00,1.000000e+00,83/180,33.61%,Gdf7;Epha6;Sema3b;Slit3;Unc5d;Sema3e;Sema3f;Bmp7;Gnai1;Camk2a;Epha1;Ntn4;Ablim3;Robo1;Shh;Unc5c;Pak6;Trpc1;Efnb3;L1cam;Plxnb3;Boc;Pard6b;Prkcz;Ntng2;Wnt5b;Ntng1;Ephb1;Camk2b;Lrrc4c;Ppp3r2;Efna3;Sema3d;Trpc6;Trpc5;Srgap3;Rgma;Sema6d;Ptch1;Camk2g;Enah;Ryk;Pik3r3;Unc5a;Ablim2;Neo1;Cfl2;Rnd1;Plxnb1;Ptpn11;Epha5;Wnt4;Unc5b;Rgs3;Rhod;Prkca;Ngef;Mapk3;Ppp3cc;Cxcl12;Srgap1;Ephb3;Limk2;Pak7;Arhgef12;Myl9;Lrrc4;Ssh3;Pard3;Dpysl2;Ppp3r1;Sema3g;Epha4;Bmpr1b;Efna1;Robo3;Cdk5;Sema6a;Pik3r1;Sema3c;Plxna2;Ppp3cb;Ptk2
prerank,KEGG_2019_Mouse__Calcium signaling pathway,0.36309305523900903,0.802048204863303,9.804305e-01,1.000000e+00,1.000000e+00,68/188,22.19%,Tacr3;Bdkrb2;Htr4;Trhr2;Trhr;Agtr1b;Chrm2;Htr2c;Atp2b3;Tnnc2;Htr5a;Cckar;Chrm5;Calml4;Htr2b;Chrm3;Adcy1;Nos1;Slc8a3;Mylk3;Chrm1;Ryr2;P2rx5;Pln;Camk2a;Grin2a;Grin1;Adra1a;Slc8a2;P2rx6;Pde1c;Cacna1i;Grin2d;Htr6;Cckbr;Prkcg;Itpka;Mylk4;Adra1b;Adcy8;Camk2b;Cacna1d;Gnal;Ppp3r2;Atp2b2;Drd1;Erbb3;Grm1;Phka1;Lhcgr;Mylk;Plcb4;Adcy2;Ryr3;Adcy3;Tacr1;Hrh1;Cacna1b;Camk2g;Plcd1;Slc25a4;Htr2a;Pde1a;Htr5b;Plce1;Itpr3;Bdkrb1;Grm5
prerank,KEGG_2019_Mouse__Renin secretion,-0.4130182667065215,-0.8019896300243775,8.431772e-01,1.000000e+00,1.000000e+00,4/74,4.09%,Calm4;Clca3b;Clca1;Prkg2
prerank,KEGG_2019_Mouse__Gastric cancer,-0.3693109788987045,-0.7997632474747539,9.553753e-01,1.000000e+00,1.000000e+00,3/149,2.69%,Reg4;Fgf6;Wnt1
prerank,KEGG_2019_Mouse__Pantothenate and CoA biosynthesis,0.49964689139663526,0.7987545179178871,7.001934e-01,1.000000e+00,1.000000e+00,5/18,18.99%,Vnn1;Dpyd;Gadl1;Upb1;Enpp1
